ILCE;KAPINO;ENLEM;ACIKLAMA;ILCEID;MAHALLE;MAHALLEID;ADI;BOYLAM;YOL
KİRAZ;;38.272886953012;;994;YEŞİLDERE;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.160533115173;
KİRAZ;;38.195372432193;;994;UMURCALI;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.247119810712;
KİRAZ;;38.29539582555;;994;DOKUZLAR;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.147747145552;
KİRAZ;;38.230492409977;;994;BAHÇEARASI;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.436142878185;
KİRAZ;;38.2245683733;;994;ALTINOLUK;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.355105261548;
KİRAZ;;38.160911770141;;994;TAŞLIYATAK;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.433221985201;
KİRAZ;;38.245985130818;;994;CERİTLER;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.203716946509;
KİRAZ;;38.111527010962;;994;AHMETLER;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.412877145111;
KİRAZ;;38.230742213712;;994;CUMHURİYET;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.208271946079;
KİRAZ;;38.159373689348;;994;SIRIMLI;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.327545479357;
KİRAZ;;38.23783012748;;994;GEDİK;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.150909212392;
KİRAZ;;38.234675273488;;994;KARABURÇ;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.300879500801;
KİRAZ;;38.222243319601;;994;KARABURÇ;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.278823621553;
KİRAZ;;38.2480032056;;994;KARABURÇ;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.302319476314;
KİRAZ;;38.121585976288;;994;UMURLU;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.43536002716;
KİRAZ;;38.214085476962;;994;KİBAR;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.413988002181;
KİRAZ;;38.273130975124;;994;EMENLER;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.186996988521;
KİRAZ;;38.182685459708;;994;YAĞLAR;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.203081038263;
KİRAZ;;38.13729981369;;994;MAVİDERE;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.338948455712;
KİRAZ;;38.237111338485;;994;AKPINAR;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.392660069745;
KİRAZ;;38.232225206478;;994;İSTİKLAL;;Kiraz Afet ve Acil Durum Toplanma Alanı;28.20838194322;
KONAK;;38.429963186963;;21;HALKAPINAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.170197763918;
KONAK;;38.405065260567;;21;KILIÇ REİS;;Konak Afet ve Acil Durum Toplanma Alanı;27.117468069421;
KONAK;;38.40051825819;;21;GÖZTEPE;;Konak Afet ve Acil Durum Toplanma Alanı;27.09315819901;
KONAK;;38.408738313748;;21;ÇINARTEPE;;Konak Afet ve Acil Durum Toplanma Alanı;27.185837721959;
KONAK;;38.419503234327;;21;ZEYTİNLİK;;Konak Afet ve Acil Durum Toplanma Alanı;27.163377816521;
KONAK;;38.410831291639;;21;SAYGI;;Konak Afet ve Acil Durum Toplanma Alanı;27.176231767218;
KONAK;;38.419919239328;;21;BOĞAZİÇİ;;Konak Afet ve Acil Durum Toplanma Alanı;27.170649779574;
KONAK;;38.41720123913;;21;YENİDOĞAN;;Konak Afet ve Acil Durum Toplanma Alanı;27.156818853364;
KONAK;;38.403943263708;;21;PİRİ REİS;;Konak Afet ve Acil Durum Toplanma Alanı;27.1142280872;
KONAK;;38.424505187268;;21;MİMAR SİNAN;;Konak Afet ve Acil Durum Toplanma Alanı;27.143484906553;
KONAK;;38.429407193237;;21;HALKAPINAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.172990751288;
KONAK;;38.420843242664;;21;CENGİZ TOPEL;;Konak Afet ve Acil Durum Toplanma Alanı;27.178587737621;
KONAK;;38.422235204952;;21;OĞUZLAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.148633884763;
KONAK;;38.416180262288;;21;ANADOLU;;Konak Afet ve Acil Durum Toplanma Alanı;27.1740707685;
KONAK;;38.407878300449;;21;ULUBATLI;;Konak Afet ve Acil Durum Toplanma Alanı;27.169003807563;
KONAK;;38.402599266541;;21;MURAT REİS;;Konak Afet ve Acil Durum Toplanma Alanı;27.110617108399;
KONAK;;38.398052261051;;21;GÜZELYALI;;Konak Afet ve Acil Durum Toplanma Alanı;27.083259253106;
KONAK;;38.428744175407;;21;KAHRAMANLAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.152618854027;
KONAK;;38.418149215285;;21;YENİ;;Konak Afet ve Acil Durum Toplanma Alanı;27.138840940684;
KONAK;;38.397903312413;;21;GÜNEŞLİ;;Konak Afet ve Acil Durum Toplanma Alanı;27.131495011281;
KONAK;;38.398941305653;;21;GÜNEŞLİ;;Konak Afet ve Acil Durum Toplanma Alanı;27.130347015355;
KONAK;;38.402115286272;;21;GÜNEŞLİ;;Konak Afet ve Acil Durum Toplanma Alanı;27.127299025173;
KONAK;;38.404147262845;;21;PİRİ REİS;;Konak Afet ve Acil Durum Toplanma Alanı;27.114945084557;
KONAK;;38.420711231622;;21;EMİR SULTAN;;Konak Afet ve Acil Durum Toplanma Alanı;27.166789797332;
KONAK;;38.418625201955;;21;KONAK;;Konak Afet ve Acil Durum Toplanma Alanı;27.127918993671;
KONAK;;38.394967270368;;21;MEHMET ALİ AKMAN;;Konak Afet ve Acil Durum Toplanma Alanı;27.076546291862;
KONAK;;38.397461254253;;21;MEHMET ALİ AKMAN;;Konak Afet ve Acil Durum Toplanma Alanı;27.073740301293;
KONAK;;38.407851272157;;21;19 MAYIS;;Konak Afet ve Acil Durum Toplanma Alanı;27.142567939421;
KONAK;;38.413867261485;;21;FERAHLI;;Konak Afet ve Acil Durum Toplanma Alanı;27.161385835736;
KONAK;;38.404806244132;;21;ÇANKAYA;;Konak Afet ve Acil Durum Toplanma Alanı;27.101009151828;
KONAK;;38.420654205979;;21;AKINCI;;Konak Afet ve Acil Durum Toplanma Alanı;27.141555922632;
KONAK;;38.412718235869;;21;NAMIK KEMAL;;Konak Afet ve Acil Durum Toplanma Alanı;27.131096987885;
KONAK;;38.429388190042;;21;HALKAPINAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.170421764085;
KONAK;;38.429879186256;;21;HALKAPINAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.16847477398;
KONAK;;38.406115259236;;21;KILIÇ REİS;;Konak Afet ve Acil Durum Toplanma Alanı;27.120999050526;
KONAK;;38.429425190827;;21;HALKAPINAR;;Konak Afet ve Acil Durum Toplanma Alanı;27.17114376105;
MENDERES;;38.282923900784;;13;GÖRECE CUMHURİYET;;Menderes Afet ve Acil Durum Toplanma Alanı;27.122432250639;
MENDERES;;38.264757015528;;13;GAZİPAŞA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.141325186428;
MENDERES;;38.249447094681;;13;ALTINTEPE;;Menderes Afet ve Acil Durum Toplanma Alanı;27.140849214788;
MENDERES;;38.012228326578;;13;ÖZDERE CUMHURİYET;;Menderes Afet ve Acil Durum Toplanma Alanı;27.12447769334;
MENDERES;;38.264943016105;;13;GAZİPAŞA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.142874179143;
MENDERES;;38.253346055473;;13;BARBAROS;;Menderes Afet ve Acil Durum Toplanma Alanı;27.122945297904;
MENDERES;;38.069357910143;;13;GÜMÜLDÜR FEVZİ ÇAKMAK;;Menderes Afet ve Acil Durum Toplanma Alanı;27.016247147206;
MENDERES;;38.091328952947;;13;ATAKÖY;;Menderes Afet ve Acil Durum Toplanma Alanı;27.167673342604;
MENDERES;;38.212918268124;;13;KÜNER;;Menderes Afet ve Acil Durum Toplanma Alanı;27.123904361147;
MENDERES;;38.184188483375;;13;TEKELİ ATATÜRK;;Menderes Afet ve Acil Durum Toplanma Alanı;27.186129095242;
MENDERES;;38.255646057736;;13;KEMALPAŞA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.136022228906;
MENDERES;;38.259443037741;;13;KEMALPAŞA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.136728218962;
MENDERES;;38.21511036572;;13;BULGURCA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.229176827409;
MENDERES;;38.242621207748;;13;OĞLANANASI ATATÜRK;;Menderes Afet ve Acil Durum Toplanma Alanı;27.215334851846;
MENDERES;;38.241788129164;;13;CÜNEYTBEY;;Menderes Afet ve Acil Durum Toplanma Alanı;27.134926256831;
MENDERES;;38.261184021643;;13;KASIMPAŞA;;Menderes Afet ve Acil Durum Toplanma Alanı;27.129959249635;
MENEMEN;;38.607479312098;;17;ALANİÇİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.20590928782;
MENEMEN;;38.594568247769;;17;İSMET İNÖNÜ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.081681923835;
MENEMEN;;38.600179212741;;17;ESATPAŞA;;Menemen Afet ve Acil Durum Toplanma Alanı;27.07606794228;
MENEMEN;;38.58805027496;;17;ZEYTİNLİK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.075753963947;
MENEMEN;;38.69693176714;;17;ÇUKURKÖY;;Menemen Afet ve Acil Durum Toplanma Alanı;27.121073552859;
MENEMEN;;38.577370326975;;17;KEMAL ATATÜRK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.072889997318;
MENEMEN;;38.592977245165;;17;KAZIMPAŞA;;Menemen Afet ve Acil Durum Toplanma Alanı;27.071684976135;
MENEMEN;;38.685231735868;;17;YILDIRIM;;Menemen Afet ve Acil Durum Toplanma Alanı;27.035045997355;
MENEMEN;;38.620313269457;;17;ÇALTI;;Menemen Afet ve Acil Durum Toplanma Alanı;27.227742159604;
MENEMEN;;38.577759318958;;17;ULUS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.067690022263;
MENEMEN;;38.604632195765;;17;UĞUR MUMCU;;Menemen Afet ve Acil Durum Toplanma Alanı;27.081201909397;
MENEMEN;;38.559068392425;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.046446159549;
MENEMEN;;38.607463173168;;17;KASIMPAŞA;;Menemen Afet ve Acil Durum Toplanma Alanı;27.073767940846;
MENEMEN;;38.629678881636;;17;75.YIL CUMHURİYET;;Menemen Afet ve Acil Durum Toplanma Alanı;26.908307719647;
MENEMEN;;38.579610216486;;17;İNÖNÜ;;Menemen Afet ve Acil Durum Toplanma Alanı;26.980686449331;
MENEMEN;;38.649798976748;;17;DOĞA;;Menemen Afet ve Acil Durum Toplanma Alanı;27.092181777622;
MENEMEN;;38.536932361299;;17;SÜZBEYLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;26.911796866208;
MENEMEN;;38.600649224011;;17;UĞUR MUMCU;;Menemen Afet ve Acil Durum Toplanma Alanı;27.088792878112;
MENEMEN;;38.555029412108;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.046252167857;
MENEMEN;;38.613093140386;;17;MERMERLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.069887950065;
MENEMEN;;38.59758822881;;17;İSMET İNÖNÜ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.078079936204;
MENEMEN;;38.66546782522;;17;BURUNCUK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.025627077776;
MENEMEN;;38.553874421916;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.049566152277;
MENEMEN;;38.552202423606;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.043010188398;
MENEMEN;;38.554379413187;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.043621181948;
MENEMEN;;38.555829407494;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.045196171186;
MENEMEN;;38.558290395104;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.045810163713;
MENEMEN;;38.560779384675;;17;30 AĞUSTOS;;Menemen Afet ve Acil Durum Toplanma Alanı;27.047793150151;
MENEMEN;;38.612163243435;;17;GÖKTEPE;;Menemen Afet ve Acil Durum Toplanma Alanı;27.16336749072;
MENEMEN;;38.611338150413;;17;MERMERLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.071206947532;
MENEMEN;;38.613307135645;;17;MERMERLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.066151968231;
MENEMEN;;38.614066132412;;17;MERMERLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.067373961603;
MENEMEN;;38.574167333768;;17;CUMHURİYET;;Menemen Afet ve Acil Durum Toplanma Alanı;27.06415404536;
MENEMEN;;38.608718175877;;17;KASIMPAŞA;;Menemen Afet ve Acil Durum Toplanma Alanı;27.082334896675;
MENEMEN;;38.649507055098;;17;GÖRECE;;Menemen Afet ve Acil Durum Toplanma Alanı;27.164823419905;
MENEMEN;;38.583646307747;;17;GÖLCÜK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.085354924537;
MENEMEN;;38.586346290807;;17;GÖLCÜK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.083198931156;
MENEMEN;;38.612279271484;;17;AYVACIK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.190356356644;
MENEMEN;;38.613252261843;;17;AYVACIK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.185831377298;
MENEMEN;;38.598788204204;;17;ATATÜRK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.061077019164;
MENEMEN;;38.656288014904;;17;İĞNEDERE;;Menemen Afet ve Acil Durum Toplanma Alanı;27.159567434352;
MENEMEN;;38.62564915894;;17;DEĞİRMENDERE;;Menemen Afet ve Acil Durum Toplanma Alanı;27.147881543986;
MENEMEN;;38.636802051926;;17;BELEN;;Menemen Afet ve Acil Durum Toplanma Alanı;27.1004547589;
MENEMEN;;38.606529006109;;17;VİLLAKENT;;Menemen Afet ve Acil Durum Toplanma Alanı;26.914227731169;
MENEMEN;;38.60586801378;;17;VİLLAKENT;;Menemen Afet ve Acil Durum Toplanma Alanı;26.918018713753;
MENEMEN;;38.576668327846;;17;KEMAL ATATÜRK;;Menemen Afet ve Acil Durum Toplanma Alanı;27.070205011204;
MENEMEN;;38.538377488499;;17;9 EYLÜL;;Menemen Afet ve Acil Durum Toplanma Alanı;27.037638238651;
MENEMEN;;38.540021478629;;17;9 EYLÜL;;Menemen Afet ve Acil Durum Toplanma Alanı;27.036021244056;
MENEMEN;;38.606343344521;;17;KARAORMAN;;Menemen Afet ve Acil Durum Toplanma Alanı;27.231676163002;
MENEMEN;;38.619713243998;;17;BAĞCILAR;;Menemen Afet ve Acil Durum Toplanma Alanı;27.201118291396;
MENEMEN;;38.63573697744;;17;ÇAVUŞ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.025064132587;
MENEMEN;;38.569346286901;;17;GÜNERLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;26.997528384866;
MENEMEN;;38.603096029494;;17;VİLLAKENT;;Menemen Afet ve Acil Durum Toplanma Alanı;26.918863714317;
MENEMEN;;38.598299058449;;17;VİLLAKENT;;Menemen Afet ve Acil Durum Toplanma Alanı;26.923332700544;
MENEMEN;;38.636795951377;;17;MUSABEY;;Menemen Afet ve Acil Durum Toplanma Alanı;27.006538222525;
MENEMEN;;38.652384950863;;17;YANIKKÖY;;Menemen Afet ve Acil Durum Toplanma Alanı;27.080819828498;
MENEMEN;;38.654881939834;;17;YANIKKÖY;;Menemen Afet ve Acil Durum Toplanma Alanı;27.08186781962;
MENEMEN;;38.637468130234;;17;SÜLEYMANLI;;Menemen Afet ve Acil Durum Toplanma Alanı;27.178706371246;
MENEMEN;;38.713562727094;;17;TURGUTLAR;;Menemen Afet ve Acil Durum Toplanma Alanı;27.163576316305;
MENEMEN;;38.616282170073;;17;YAHŞELLİ;;Menemen Afet ve Acil Durum Toplanma Alanı;27.113576729249;
MENEMEN;;38.550104322853;;17;TUZÇULLU;;Menemen Afet ve Acil Durum Toplanma Alanı;26.938699709101;
MENEMEN;;38.606074192248;;17;UĞUR MUMCU;;Menemen Afet ve Acil Durum Toplanma Alanı;27.08456289035;
MENEMEN;;38.604443019949;;17;VİLLAKENT;;Menemen Afet ve Acil Durum Toplanma Alanı;26.916402724618;
MENEMEN;;38.60165721293;;17;UĞUR MUMCU;;Menemen Afet ve Acil Durum Toplanma Alanı;27.083476902111;
MENEMEN;;38.663066038562;;17;TELEKLER;;Menemen Afet ve Acil Durum Toplanma Alanı;27.216201142703;
MENEMEN;;38.641302056788;;17;HASANLAR;;Menemen Afet ve Acil Durum Toplanma Alanı;27.127590616339;
MENEMEN;;38.687384717909;;17;FATİH;;Menemen Afet ve Acil Durum Toplanma Alanı;27.029491021565;
MENEMEN;;38.685092729164;;17;FATİH;;Menemen Afet ve Acil Durum Toplanma Alanı;27.028607029609;
MENEMEN;;38.685201730863;;17;FATİH;;Menemen Afet ve Acil Durum Toplanma Alanı;27.030688018447;
NARLIDERE;;38.394455214908;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.021943564495;
NARLIDERE;;38.406955133308;;5;SAHİLEVLERİ;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.006387620795;
NARLIDERE;;38.394177183277;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.990832720734;
NARLIDERE;;38.395566172823;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.98833273028;
NARLIDERE;;38.396955185826;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.006665636623;
NARLIDERE;;38.391955208998;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.004443656727;
NARLIDERE;;38.393344200204;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.00305466037;
NARLIDERE;;38.3930662076;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.008610633594;
NARLIDERE;;38.392233215718;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.011943618658;
NARLIDERE;;38.395844185105;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.000277670654;
NARLIDERE;;38.382590183478;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.934833020771;
NARLIDERE;;38.399733150951;;5;ALTIEVLER;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.988332723066;
NARLIDERE;;38.392279227794;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.023358561663;
NARLIDERE;;38.395566204334;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.017499584901;
NARLIDERE;;38.395011179941;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.991110718219;
NARLIDERE;;38.395011176262;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.988054732225;
NARLIDERE;;38.395566191862;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.005832643899;
NARLIDERE;;38.390844214329;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.003888660608;
NARLIDERE;;38.394455193559;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.002221663787;
NARLIDERE;;38.39389919254;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.997776686465;
NARLIDERE;;38.380288185845;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.926111068545;
NARLIDERE;;38.395288210575;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.021943564151;
NARLIDERE;;38.39445520431;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.012221613146;
NARLIDERE;;38.395566197812;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.011665614179;
NARLIDERE;;38.395011198588;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.009165628217;
NARLIDERE;;38.395288195167;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.007776633536;
NARLIDERE;;38.393344188352;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.991665717506;
NARLIDERE;;38.392788193007;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.993054712121;
NARLIDERE;;38.393066186157;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.98888873236;
NARLIDERE;;38.395566174619;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.989999722313;
NARLIDERE;;38.396122172519;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.989999721465;
NARLIDERE;;38.395844176435;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.99222171088;
NARLIDERE;;38.394455187912;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.996388692325;
NARLIDERE;;38.39667719051;;5;YENİKALE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.009721621917;
NARLIDERE;;38.390011244692;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.028054541268;
NARLIDERE;;38.391122217427;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.007776640896;
NARLIDERE;;38.390844216961;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.006943645951;
NARLIDERE;;38.389733222207;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.006388649836;
NARLIDERE;;38.389455220771;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.002499671015;
NARLIDERE;;38.393344202299;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.004443653501;
NARLIDERE;;38.396677184902;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.004443648023;
NARLIDERE;;38.396955181575;;5;NARLI;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.002776655508;
NARLIDERE;;38.391971214827;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.010288626908;
NARLIDERE;;38.393622206533;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.010277624231;
NARLIDERE;;38.391955213776;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.009165633428;
NARLIDERE;;38.392789208456;;5;ÇAMTEPE;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.007221641601;
NARLIDERE;;38.383066267594;;5;2. İNÖNÜ;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.015832615358;
NARLIDERE;;38.408622132424;;5;SAHİLEVLERİ;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.012776586906;
NARLIDERE;;38.406677137743;;5;SAHİLEVLERİ;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.009165607948;
NARLIDERE;;38.391392209885;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.002902665563;
NARLIDERE;;38.391677207556;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.000832674968;
NARLIDERE;;38.394455190375;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.999165678291;
NARLIDERE;;38.395288184313;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.998054682727;
NARLIDERE;;38.381400192691;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.937222010547;
NARLIDERE;;38.381399181892;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.927500059393;
NARLIDERE;;38.379455191645;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.927782061839;
NARLIDERE;;38.382511173011;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.924722072044;
NARLIDERE;;38.381122180229;;5;LİMANREİS;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.925000072555;
NARLIDERE;;38.405566129827;;5;ALTIEVLER;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.996666671498;
NARLIDERE;;38.40140014568;;5;ALTIEVLER;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.990832708534;
NARLIDERE;;38.393899182981;;5;HUZUR;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.988610732415;
NARLIDERE;;38.394455211336;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.018888579495;
NARLIDERE;;38.391955203562;;5;ÇATALKAYA;;Narlidere Afet ve Acil Durum Toplanma Alanı;26.999165682697;
NARLIDERE;;38.390289241023;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.025832551681;
NARLIDERE;;38.392511224306;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.020832573945;
NARLIDERE;;38.391677231721;;5;ILICA;;Narlidere Afet ve Acil Durum Toplanma Alanı;27.024165558913;
ÖDEMİŞ;;38.003503227988;;998;ÇAYIR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.008806240921;
ÖDEMİŞ;;38.228310017142;;998;AKINCILAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.972788092478;
ÖDEMİŞ;;38.295600802471;;998;YILANLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.123430262287;
ÖDEMİŞ;;38.089390727841;;998;ÇAMLICA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.95561638118;
ÖDEMİŞ;;38.285404829268;;998;KEMER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.094433415829;
ÖDEMİŞ;;38.248880012642;;998;ÜÇKONAK;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.086942505988;
ÖDEMİŞ;;38.114310634343;;998;KONAKLI;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.99722513894;
ÖDEMİŞ;;38.201767234646;;998;KIŞLA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.060641700752;
ÖDEMİŞ;;38.030068075459;;998;KÜÇÜKÖREN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.994379273909;
ÖDEMİŞ;;38.175153191419;;998;İLKKURŞUN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.860614725154;
ÖDEMİŞ;;38.268018765827;;998;ÜZÜMLÜ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.923816275336;
ÖDEMİŞ;;38.275928782026;;998;DOLAYLAR;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.986832954371;
ÖDEMİŞ;;38.090014815783;;998;BADEMLİ;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.057052878594;
ÖDEMİŞ;;38.230017998328;;998;TÜRKMEN;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.962482141206;
ÖDEMİŞ;;38.235077996868;;998;ZAFER;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.989267002595;
ÖDEMİŞ;;38.118926591499;;998;BOZCAYAKA;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.975477238634;
ÖDEMİŞ;;38.140380636252;;998;KIZILCAAVLU;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.151429347315;
ÖDEMİŞ;;38.225545921467;;998;SEKİKÖY;;Ödemiş Afet ve Acil Durum Toplanma Alanı;27.853238686659;
ÖDEMİŞ;;38.016319154528;;998;DEMİRDERE;;Ödemiş Afet ve Acil Durum Toplanma Alanı;28.00225225438;
